"GEOID","COUNTY","POWERCO","POP07","POP08","POP09","POP10","POP11","MEDIANAGE","AGEDUMMY","PCTWHITE","HHTOT","HHSIZE","HHBYPOP07","HHBYPOP08","HHBYPOP09","HHBYPOP10","HHBYPOP11","HHNONRENT","HHPCTRENTEROCCUPIED","CITYSOLARPOT","PCTWEALTHY","MEDIANINCOME","PWRPRICE2007","PWRPRICE2008","PWRPRICE2009","PWRPRICE2010","PWRPRICE2011","HHS_OO07","HHS_OO08","HHS_OO09","HHS_OO10","PCTWEALTHOOH07","PCTWEALTHOOH08","PCTWEALTHOOH09","PCTWEALTHOOH10","TOTALOOH07","TOTALOOH08","TOTALOOH09","TOTALOOH10","TOTALHH07","TOTALHH08","TOTALHH09","TOTALHH10","PCTVET07","PCTVET08","PCTVET09","PCTVET10","PCTBS07","PCTBS08","PCTBS09","PCTBS10","PCTBS_FULL","PCTGRAD_FULL","PCTVETERANS","REP","city"
630658,"San Bernardino","SCE",11829,11913,11854,12050,12109,36.0999984741211,1,65.6999969482422,4403,2.71000003814697,4364.93994140625,4395.93994140625,4374.169921875,4446.490234375,4468.27001953125,3036,36.5999984741211,5.85,11.559,53649,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3000001907349,9.39999961853027,9.63000011444092,1,"Grand Terrace"
630798,"Nevada","PG&E",12909,12937,12890,12850,12883,43.2000007629395,1,89.4000015258789,6077,2.03999996185303,6327.93994140625,6341.669921875,6318.6298828125,6299.02001953125,6315.2001953125,2951,60.7000007629395,5.56,3.586,28182,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5.80000019073486,12.789999961853,1,"Grass Valley"
630994,"Monterey","PG&E",15311,15850,15975,16192,16402,25.5,0,36.5999984741211,3460,4.71000003814697,3250.73999023438,3365.17993164062,3391.71997070312,3437.7900390625,3482.3798828125,2121,47.0999984741211,5.46,3.897,37602,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59999990463257,1.70000004768372,2.89000010490417,0,"Greenfield"
631260,"Butte","CCSE",6250,6466,6532,6589,6609,33.0999984741211,0,65.0999984741211,2183,2.96000003814697,2111.48999023438,2184.4599609375,2206.76000976562,2226.01000976562,2232.77001953125,1485,42.2000007629395,5.37,3.426,24368,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.70000004768372,8.8100004196167,1,"Gridley"
631393,"San Luis Obispo","PG&E",13036,13072,13168,13147,13244,36.9000015258789,1,75.6999969482422,5111,2.53999996185303,5132.27978515625,5146.4599609375,5184.25,5175.97998046875,5214.169921875,3027,53.2000007629395,5.78,7.5,38087,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2999992370605,7.69999980926514,10.6300001144409,1,"Grover Beach"
631414,"Santa Barbara","SCE",6751,6958,7018,7118,7115,28.2000007629395,0,48,1810,3.91000008583069,1726.59997558594,1779.5400390625,1794.88000488281,1820.4599609375,1819.68994140625,1013,48.2999992370605,5.78,5.351,31205,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09999990463257,1.89999997615814,4.6100001335144,1,"Guadalupe"
631568,"Merced","PG&E",5282,5339,5412,5498,5546,35.2999992370605,0,70.1999969482422,1879,2.94000005722046,1796.59997558594,1815.98999023438,1840.81994628906,1870.06994628906,1886.39001464844,1405,36.2999992370605,5.73,8.333,38824,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19999980926514,1.10000002384186,8.5600004196167,0,"Gustine"
631708,"San Mateo","PG&E",11408,11396,11403,11360,11415,43.2000007629395,1,75.8000030517578,4149,2.72000002861023,4194.1201171875,4189.7099609375,4192.27978515625,4176.47021484375,4196.68994140625,3190,29,5.14,36.093,78473,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3999996185303,17.7999992370605,8.26000022888184,0,"Half Moon Bay"
631960,"Kings","PG&E",50534,51922,52970,53484,54950,30.8999996185303,0,62.5,17492,3.02999997138977,16677.890625,17135.970703125,17481.849609375,17651.490234375,18135.310546875,11209,41.5999984741211,5.54,8.735,37582,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.912,2.896,2.839,2.865,0.241227588,0.304470736,0.265554205,0.306284565,9091,9551,9049,9945,15916,16267,15772,16810,0.141955655,0.137158594,0.141114167,0.135716409,0.157,0.156,0.155,0.151,11.3999996185303,5.19999980926514,14.5900001525879,1,"Hanford"
632506,"Los Angeles","SCE",14627,14501,14393,14287,14290,28.3999996185303,0,45.4000015258789,3562,4,3656.75,3625.25,3598.25,3571.75,3572.5,1718,55.7000007629395,5.54,4.016,34500,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.20000004768372,4.13000011444092,0,"Hawaiian Gardens"
632548,"Los Angeles","SCE",84033,84684,84465,84360,84854,31.5,0,32.7999992370605,28486,2.94000005722046,28582.650390625,28804.080078125,28729.58984375,28693.880859375,28861.900390625,9006,73.1999969482422,5.54,6.198,31887,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.07,3.151,3.203,3.265,0.208534921,0.249128245,0.30075928,0.340685309,8061,7743,7112,7617,29277,28824,27814,28712,0.049661364,0.048144776,0.042260442,0.039942372,0.169,0.159,0.152,0.164,12.1000003814697,4.69999980926514,4.6399998664856,0,"Hawthorne"
633000,"Alameda","PG&E",140720,141495,142642,143921,145839,33.5,0,34.2000007629395,45365,3.11999988555908,45102.55859375,45350.9609375,45718.58984375,46128.53125,46743.26953125,26866,47.2000007629395,5.39,14.334,51177,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.977,2.961,2.954,3.04,0.321779744,0.367716698,0.364219882,0.383024704,24408,24285,24304,23599,41870,42038,43892,43717,0.069536689,0.07049523,0.057247396,0.059019838,0.228,0.229,0.238,0.229,17.2000007629395,5.90000009536743,6.09000015258789,0,"Hayward"
633056,"Sonoma","PG&E",11161,11133,11203,11249,11475,40.7999992370605,1,74.0999984741211,4378,2.55999994277954,4359.77001953125,4348.830078125,4376.169921875,4394.14013671875,4482.419921875,2937,42.4000015258789,5.37,13.727,48995,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7000007629395,12.1999998092651,8.52000045776367,0,"Healdsburg"
633182,"Riverside","SCE",74434,75383,76961,78295,79607,39,1,67.6999969482422,30092,2.58999991416931,28739,29105.41015625,29714.669921875,30229.73046875,30736.2890625,23793,38.2999992370605,5.87,3.289,26839,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.337,2.249,2.281,2.309,0.096253195,0.111564246,0.102134607,0.110443598,18389,17900,16537,18643,29975,29341,26754,30082,0.15127888,0.140900868,0.126082135,0.129744058,0.111,0.12,0.13,0.126,8.39999961853027,4.5,13.8199996948242,1,"Hemet"
633308,"Contra Costa","PG&E",23380,23795,23938,24079,24153,39,1,22,8115,2.96000003814697,7898.64990234375,8038.85009765625,8087.16015625,8134.7998046875,8159.7998046875,6888,20.5,5.36,28.726,75196,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.899,2.705,2.686,2.793,0.444017157,0.452434457,0.482039397,0.520926385,6761,6675,6904,6045,7841,8085,8786,8044,0.056666846,0.059335963,0.062610413,0.066550008,0.424,0.408,0.41,0.395,31.8999996185303,8,6.19999980926514,0,"Hercules"
633364,"Los Angeles","SCE",19174,19283,19312,19477,19557,37,1,86.8000030517578,9550,2.03999996185303,9399.01953125,9452.4501953125,9466.669921875,9547.5498046875,9586.759765625,4867,55.4000015258789,5.54,38.926,81153,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,25,7.67999982833862,0,"Hermosa Beach"
633434,"Los Angeles","SCE",86332,88356,89364,90048,90726,30.5,0,61.0999984741211,26431,3.41000008583069,25317.30078125,25910.849609375,26206.44921875,26407.0390625,26605.869140625,20261,33.0999984741211,6.35,6.592,40201,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.283,3.244,3.181,3.156,0.19134965,0.204416914,0.18329096,0.190241949,18427,18565,16913,17483,24573,25495,23682,25202,0.100836312,0.10000331,0.095439896,0.088638803,0.076,0.09,0.091,0.1,6.59999990463257,2.90000009536743,9.64000034332275,1,"Hesperia"
633518,"Los Angeles","SCE",1902,1871,1862,1863,1870,45.7999992370605,1,92.3000030517578,593,3.13000011444092,607.669982910156,597.760009765625,594.890014648438,595.210021972656,597.440002441406,585,6.90000009536743,5.7,72.775,200001,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,33,4.17000007629395,0,"Hidden Hills"
633588,"San Bernardino","SCE",52180,52516,52725,53037,53444,30.6000003814697,0,52.4000015258789,15471,3.42000007629395,15257.3095703125,15355.5595703125,15416.669921875,15507.8896484375,15626.900390625,11213,34.7000007629395,5.85,10.899,41230,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.251,3.307,3.286,3.314,0.304545455,0.354529207,0.351403061,0.365439392,10560,10631,9408,9479,15631,15608,14014,14547,0.087516302,0.071532927,0.058684521,0.058665356,0.182,0.188,0.192,0.189,12.8999996185303,6.09999990463257,6.6100001335144,1,"Highland"
633798,"San Mateo","PG&E",10526,10656,10750,10821,10927,47.5,1,66.3000030517578,3693,2.9300000667572,3592.48999023438,3636.86010742188,3668.93994140625,3693.169921875,3729.35009765625,3709,5.5,5.26,71.125,193157,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8999996185303,40.4000015258789,10.0299997329712,0,"Hillsborough"
634120,"San Benito","PG&E",35039,34994,34843,34942,35165,30.7999992370605,0,59.4000015258789,9860,3.52999997138977,9926.0595703125,9913.3095703125,9870.5400390625,9898.580078125,9961.759765625,6571,38.7999992370605,5.31,17.639,56104,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.366,3.306,3.25,3.148,0.347405174,0.385936222,0.374790684,0.326961616,6301,6115,6569,6487,10116,9962,10846,10500,0.078548851,0.074929551,0.0708582,0.076958935,0.158,0.172,0.158,0.162,11.6000003814697,4.19999980926514,7.42000007629395,0,"Hollister"
634246,"Imperial","SCE",5739,5881,5899,5944,6015,32.0999984741211,0,61.5,1799,3.29999995231628,1739.08996582031,1782.11999511719,1787.57995605469,1801.2099609375,1822.72998046875,1042,49.7000007629395,6.23,7.23,36318,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,3,8.35999965667725,0,"Holtville"
634904,"Stanislaus","PG&E",6285,6432,6512,6600,6707,32.7999992370605,0,77.1999969482422,2069,3.20000004768372,1964.06005859375,2010,2035,2062.5,2095.93994140625,1553,32.9000015258789,5.76,6.992,40385,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,4.90000009536743,7.59000015258789,1,"Hughson"
636000,"Orange","SCE",190813,190018,190079,190136,190377,40.2000007629395,1,76.6999969482422,74285,2.54999995231628,74828.6328125,74516.859375,74540.78125,74563.140625,74657.6484375,48632,39.5,5.35,26.407,64824,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.502,2.51,2.479,2.467,0.485476541,0.510301353,0.500561191,0.481740981,45547,45528,46330,45101,73781,73032,74990,74611,0.090805243,0.091286896,0.089234316,0.083402669,0.394,0.401,0.401,0.393,25.6000003814697,14.5,8.59000015258789,1,"Huntington Beach"
636056,"Los Angeles","SCE",60003,59462,59014,58241,58280,28.8999996185303,0,51.2000007629395,14597,3.96000003814697,15152.26953125,15015.66015625,14902.5302734375,14707.3203125,14717.169921875,4490,73,5.54,4.049,28941,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.996,4.139,4.159,4.122,0.154832581,0.217249183,0.235572139,0.203063241,4211,3977,4020,4048,14808,14547,14256,14262,0.018473377,0.020075613,0.018501182,0.013772075,0.063,0.065,0.073,0.06,4.90000009536743,1.60000002384186,1.77999997138977,0,"Huntington Park"
636084,"Fresno","PG&E",6528,6493,6658,6790,6790,24.7000007629395,0,34.0999984741211,1532,4.40999984741211,1480.27001953125,1472.33996582031,1509.75,1539.68005371094,1539.68005371094,563,67.8000030517578,5.9,2.904,24609,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.379999995231628,1,"Huron"
636280,"Imperial","SCE",12612,13724,14159,14667,15089,29.8999996185303,0,63,4405,3.33999991416931,3776.05004882812,4108.97998046875,4239.22021484375,4391.31982421875,4517.66015625,3476,28.8999996185303,6.17,8,49451,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3000001907349,8.69999980926514,7.03000020980835,0,"Imperial"
636294,"San Diego","CCSE",26084,26335,26283,26394,26459,31,0,62.5999984741211,9112,2.8199999332428,9249.650390625,9338.650390625,9320.2099609375,9359.5703125,9382.6201171875,3526,69.8000030517578,5.6,5.92,35882,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.524,2.446,2.504,2.474,0.254674404,0.257815373,0.345536048,0.304734781,3102,2719,2677,2809,8946,8729,8970,9044,0.147511882,0.134429575,0.128890814,0.121863026,0.179,0.173,0.164,0.153,11.3999996185303,4.5,11.6999998092651,0,"Imperial Beach"
636434,"Riverside","SCE",4779,4826,4910,4947,5010,66.6999969482422,1,95.1999969482422,2745,1.79999995231628,2655,2681.11010742188,2727.78002929688,2748.330078125,2783.330078125,4677,16.7999992370605,6.28,47.546,93986,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2999992370605,21.1000003814697,23.1200008392334,1,"Indian Wells"
636448,"Riverside","SCE",70948,74007,74590,75263,77165,32.2000007629395,0,61.5,23378,3.21000003814697,22102.1796875,23055.140625,23236.759765625,23446.419921875,24038.939453125,20867,34.7000007629395,6.36,6.74,34624,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.037,3.004,2.921,2.796,0.255423429,0.267824752,0.281411413,0.263843211,12446,14334,16069,14899,20574,22267,25619,23128,0.065953001,0.072493845,0.073118242,0.074622197,0.143,0.177,0.176,0.189,11.3000001907349,6.09999990463257,8.22999954223633,0,"Indio"
636490,"Los Angeles","SCE",577,541,512,486,451,37.5,1,58.9000015258789,69,3.09999990463257,186.130004882812,174.520004272461,165.160003662109,156.770004272461,145.479995727539,26,68.0999984741211,5.66,8.571,49423,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79999995231628,0,6.6399998664856,0,"Industry"
636546,"Los Angeles","SCE",111428,110584,110164,109831,110028,33.4000015258789,0,23.2999992370605,36389,2.97000002861023,37517.8515625,37233.671875,37092.26171875,36980.12890625,37046.4609375,15487,63,5.54,6.801,34269,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.836,2.835,2.824,2.954,0.206926786,0.269110253,0.26607717,0.303561854,13686,13723,13684,13055,37606,37646,38385,36313,0.060267477,0.059475084,0.064050807,0.066383331,0.163,0.172,0.176,0.172,11.3999996185303,5.80000019073486,6.07000017166138,0,"Inglewood"
636672,"Amador","PG&E",7915,7567,7834,7863,7580,41.5,1,73.5999984741211,1466,2.55999994277954,3091.80004882812,2955.86010742188,3060.15991210938,3071.47998046875,2960.93994140625,1195,30,5.66,6.751,40625,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59999990463257,1.89999997615814,13.6800003051758,0,"Ione"
636770,"Orange","SCE",195080,202947,207380,212117,219156,33.9000015258789,0,50.5,78978,2.60999989509583,74743.296875,77757.46875,79455.9375,81270.8828125,83967.8203125,44567,49.7999992370605,5.64,32.289,72057,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.713,2.719,2.691,2.741,0.579177371,0.604855183,0.58749683,0.583748702,37757,38186,39430,38520,65999,68451,73015,73718,0.053965675,0.048080551,0.044478127,0.038390104,0.629,0.642,0.644,0.657,37.2000007629395,28.2999992370605,4.3899998664856,1,"Irvine"
636826,"Los Angeles","SCE",1437,1480,1461,1429,1426,34,0,58.5999984741211,374,3.67000007629395,391.549987792969,403.269989013672,398.089996337891,389.369995117188,388.559997558594,277,30.2000007629395,5.66,8.696,45000,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.69999980926514,2.40000009536743,4.90000009536743,0,"Irwindale"
636882,"Sacramento","PG&E",800,800,802,805,808,42.0999984741211,1,67.4000015258789,331,2.4300000667572,329.220001220703,329.220001220703,330.040008544922,331.279998779297,332.510009765625,278,44.4000015258789,5.41,5.507,33958,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29999995231628,0.600000023841858,12.2399997711182,0,"Isleton"
636980,"Amador","PG&E",4581,4615,4600,4638,4671,46,1,87.9000015258789,2065,2.14000010490417,2140.64990234375,2156.5400390625,2149.53002929688,2167.2900390625,2182.7099609375,1366,45.7000007629395,5.49,8.765,35944,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3000001907349,5.09999990463257,16.7000007629395,0,"Jackson"
638226,"Fresno","PG&E",12571,12841,13286,13551,13751,28.2000007629395,0,50.5999984741211,3692,3.67000007629395,3425.34008789062,3498.90991210938,3620.15991210938,3692.3701171875,3746.8701171875,2381,41.4000015258789,5.8,4.924,31188,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60000038146973,2.90000009536743,3.91000008583069,0,"Kerman"
638520,"Monterey","PG&E",11914,12341,12631,12849,12946,25.8999996185303,0,47.9000015258789,3008,4.26000022888184,2796.7099609375,2896.94995117188,2965.02001953125,3016.19995117188,3038.96997070312,1604,53.7000007629395,5.88,7.52,34398,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,2.70000004768372,2.63000011444092,0,"King City"
638562,"Fresno","PG&E",11041,11109,11293,11383,11509,33.7000007629395,0,75.3000030517578,3822,2.96000003814697,3730.07006835938,3753.0400390625,3815.19995117188,3845.61010742188,3888.17993164062,2783,33.5999984741211,5.7,7.031,40490,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8000001907349,7.09999990463257,9.52000045776367,1,"Kingsburg"
639003,"Los Angeles","SCE",20412,20313,20249,20266,20301,45.9000015258789,1,68.9000015258789,6849,2.95000004768372,6919.31982421875,6885.759765625,6864.06982421875,6869.830078125,6881.68994140625,6360,10.6000003814697,5.84,55.572,109989,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.909,2.889,2.954,2.867,NA,NA,NA,0.706700784,NA,NA,NA,6253,NA,NA,NA,6911,0.069464034,0.071181516,0.068506382,0.066758242,0.669,0.659,0.695,0.707,34.2999992370605,34.4000015258789,6.82999992370605,0,"La Canada Flintridge"
639290,"Orange","SCE",59770,59874,60047,60235,60432,33.5999984741211,0,58.2999992370605,18977,3.16000008583069,18914.560546875,18947.470703125,19002.220703125,19061.7109375,19124.05078125,11888,42.2999992370605,5.66,13.138,47652,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.867,2.855,2.984,2.977,0.362522219,0.346525189,0.349297841,0.349293867,10689,10461,9542,10338,18819,18942,17718,18456,0.072134051,0.068351759,0.067408284,0.058214926,0.211,0.214,0.218,0.214,15.8000001907349,5.90000009536743,6.21999979019165,1,"La Habra"
